111479504;41.14158;-8.618849;-0.1504273;0.7180561
111479505;41.1415;-8.618714;-0.1504249;0.7180546
111479506;41.14054;-8.616597;-0.150388;0.7180378
111479507;41.1405;-8.616468;-0.1503857;0.7180372
111799455;41.15828;-8.630221;-0.1506258;0.7183474
112675709;41.15855;-8.630023;-0.1506223;0.7183523
112675712;41.1571;-8.629818;-0.1506187;0.718327
112675714;41.15699;-8.628754;-0.1506002;0.718325
112675715;41.15767;-8.627938;-0.1505859;0.7183368
112675717;41.15813;-8.627892;-0.1505851;0.7183448
112675719;41.1587;-8.628352;-0.1505932;0.7183549
122452427;41.16271;-8.611128;-0.1502925;0.7184248
122549700;41.14426;-8.623574;-0.1505098;0.7181029
126597343;41.16202;-8.632525;-0.150666;0.7184128
126604789;41.15987;-8.624672;-0.1505289;0.7183752
126617351;41.16036;-8.604431;-0.1501757;0.7183838
126617428;41.16172;-8.611365;-0.1502967;0.7184076
126617433;41.16058;-8.605205;-0.1501891;0.7183877
128560274;41.15805;-8.61223;-0.1503118;0.7183436
128560275;41.15734;-8.61265;-0.1503191;0.7183312
128560448;41.16499;-8.610975;-0.1502899;0.7184646
128560449;41.16293;-8.611084;-0.1502918;0.7184287
128673221;41.15239;-8.627172;-0.1505726;0.7182447
128673222;41.15248;-8.628743;-0.1506;0.7182462
128673223;41.15258;-8.630617;-0.1506327;0.7182481
128674452;41.15231;-8.626114;-0.1505541;0.7182434
128674453;41.15277;-8.624577;-0.1505273;0.7182513
128674454;41.15287;-8.624235;-0.1505213;0.7182531
128676154;41.15499;-8.626931;-0.1505684;0.7182901
128677717;41.1482;-8.624179;-0.1505203;0.7181716
128677718;41.14862;-8.625215;-0.1505384;0.718179
128677720;41.14872;-8.625397;-0.1505416;0.7181806
128677722;41.15066;-8.625914;-0.1505506;0.7182145
128677724;41.15086;-8.625954;-0.1505513;0.7182179
128677725;41.15145;-8.625824;-0.150549;0.7182284
128679581;41.14604;-8.620148;-0.15045;0.7181339
128680158;41.14637;-8.617693;-0.1504071;0.7181396
129530914;41.14911;-8.624796;-0.1505311;0.7181875
129533454;41.15207;-8.608223;-0.1502418;0.7182392
129544876;41.14588;-8.613521;-0.1503343;0.7181311
129545993;41.15148;-8.609498;-0.1502641;0.7182288
129545994;41.15157;-8.609549;-0.150265;0.7182304
129548927;41.15725;-8.60997;-0.1502723;0.7183295
129548929;41.15873;-8.609937;-0.1502717;0.7183554
129548930;41.16044;-8.609951;-0.150272;0.7183852
129549662;41.15663;-8.611876;-0.1503056;0.7183186
129550139;41.15516;-8.607632;-0.1502315;0.718293
129550744;41.15412;-8.607736;-0.1502333;0.7182749
129550745;41.15452;-8.607695;-0.1502326;0.7182819
129550851;41.15358;-8.60792;-0.1502365;0.7182655
129552044;41.15544;-8.607651;-0.1502319;0.7182979
129552045;41.1568;-8.607676;-0.1502323;0.7183216
129552046;41.1576;-8.607144;-0.150223;0.7183357
129552048;41.15916;-8.60613;-0.1502053;0.7183629
129552512;41.15517;-8.605973;-0.1502026;0.7182932
129553665;41.14832;-8.606329;-0.1502088;0.7181736
129553667;41.14703;-8.606807;-0.1502171;0.7181511
129553875;41.14764;-8.603931;-0.1501669;0.7181618
129554083;41.14653;-8.603822;-0.150165;0.7181425
129554561;41.14729;-8.602621;-0.1501441;0.7181557
129555296;41.14869;-8.600589;-0.1501086;0.7181801
129557542;41.14548;-8.615565;-0.15037;0.718124
129557601;41.14603;-8.613873;-0.1503404;0.7181337
129558556;41.14495;-8.617328;-0.1504007;0.7181149
129559333;41.14519;-8.610891;-0.1502884;0.718119
129559334;41.14274;-8.614152;-0.1503453;0.7180762
129795156;41.15668;-8.629485;-0.1506129;0.7183195
129795158;41.15608;-8.629667;-0.1506161;0.7183092
129795307;41.15566;-8.629869;-0.1506196;0.7183018
129795309;41.15481;-8.630731;-0.1506347;0.7182869
129795565;41.15566;-8.629664;-0.1506161;0.7183018
129795567;41.1556;-8.629619;-0.1506153;0.7183007
129795568;41.15552;-8.629548;-0.150614;0.7182993
129800097;41.15449;-8.630717;-0.1506344;0.7182814
129800102;41.15457;-8.631027;-0.1506398;0.7182827
129953503;41.15711;-8.624254;-0.1505216;0.718327
129953504;41.15653;-8.620773;-0.1504609;0.718317
129953505;41.15629;-8.619326;-0.1504356;0.7183127
129953582;41.15748;-8.628037;-0.1505877;0.7183335
137817763;41.15516;-8.629;-0.1506045;0.7182931
137817855;41.15562;-8.627426;-0.150577;0.718301
137818312;41.1551;-8.62871;-0.1505994;0.7182921
137818313;41.15509;-8.628865;-0.1506021;0.7182919
137819394;41.15494;-8.628799;-0.150601;0.7182892
137819397;41.15484;-8.628775;-0.1506005;0.7182875
137819989;41.15547;-8.629997;-0.1506219;0.7182985
137831873;41.14849;-8.619493;-0.1504385;0.7181767
137831876;41.14861;-8.619337;-0.1504358;0.7181786
137831881;41.1485;-8.618353;-0.1504186;0.7181768
137831884;41.14847;-8.618287;-0.1504175;0.7181762
137831888;41.14801;-8.618095;-0.1504141;0.7181683
137831894;41.14726;-8.617018;-0.1503953;0.7181552
137831895;41.14717;-8.6163;-0.1503828;0.7181535
137831896;41.14718;-8.616215;-0.1503813;0.7181538
137868887;41.14466;-8.611577;-0.1503004;0.7181098
137873037;41.1449;-8.611736;-0.1503032;0.718114
137882131;41.14403;-8.604932;-0.1501844;0.7180988
137884299;41.1455;-8.603261;-0.1501552;0.7181244
137888646;41.14334;-8.605261;-0.1501901;0.7180868
137896681;41.14566;-8.60525;-0.15019;0.7181273
137903870;41.14638;-8.604301;-0.1501734;0.7181398
137903872;41.1463;-8.604342;-0.1501741;0.7181383
137903874;41.14625;-8.604333;-0.1501739;0.7181375
137903876;41.1452;-8.605919;-0.1502016;0.7181193
137903879;41.14482;-8.606874;-0.1502183;0.7181125
137955522;41.14605;-8.603377;-0.1501573;0.7181341
137981937;41.15903;-8.624304;-0.1505225;0.7183606
137982073;41.15557;-8.62089;-0.1504629;0.7183002
137982795;41.15524;-8.619068;-0.1504311;0.7182944
137992807;41.16012;-8.607918;-0.1502365;0.7183796
137992808;41.15735;-8.609162;-0.1502582;0.7183312
137993129;41.16023;-8.608665;-0.1502496;0.7183816
137993249;41.16068;-8.611591;-0.1503006;0.7183893
137994581;41.15749;-8.608109;-0.1502399;0.7183338
137994583;41.15721;-8.61133;-0.1502961;0.7183288
137994655;41.15836;-8.606647;-0.1502143;0.7183488
137994720;41.15899;-8.608397;-0.1502449;0.7183598
137994933;41.15867;-8.607525;-0.1502296;0.7183543
137996370;41.15491;-8.604693;-0.1501802;0.7182887
138208399;41.15905;-8.62013;-0.1504496;0.718361
138208401;41.15864;-8.619917;-0.1504459;0.7183537
138210915;41.16024;-8.622423;-0.1504897;0.7183817
138213191;41.15929;-8.623501;-0.1505085;0.7183651
138213192;41.15946;-8.623159;-0.1505025;0.7183681
138214591;41.15725;-8.624863;-0.1505322;0.7183296
138216142;41.15047;-8.623525;-0.1505089;0.7182113
138216828;41.14811;-8.624231;-0.1505212;0.71817
138218138;41.14559;-8.62389;-0.1505153;0.7181261
138218140;41.14571;-8.624046;-0.150518;0.718128
138218142;41.14568;-8.624398;-0.1505241;0.7181276
138218143;41.14575;-8.624546;-0.1505267;0.7181289
138218145;41.14698;-8.624776;-0.1505307;0.7181503
138218147;41.14724;-8.624724;-0.1505298;0.7181548
138219494;41.14524;-8.628114;-0.150589;0.7181199
138220017;41.1462;-8.6141;-0.1503444;0.7181366
138220019;41.14659;-8.614741;-0.1503556;0.7181435
138220134;41.14764;-8.613749;-0.1503383;0.7181618
138222054;41.14531;-8.613358;-0.1503315;0.7181211
138222057;41.14578;-8.613555;-0.1503349;0.7181294
138223440;41.14524;-8.613586;-0.1503354;0.7181199
138230330;41.14431;-8.609055;-0.1502564;0.7181037
138230332;41.14389;-8.610087;-0.1502744;0.7180964
138230334;41.14354;-8.610365;-0.1502792;0.7180902
138230335;41.14353;-8.610415;-0.1502801;0.7180901
138231423;41.14289;-8.605482;-0.150194;0.7180789
138233064;41.14488;-8.608132;-0.1502403;0.7181136
138233991;41.1433;-8.608019;-0.1502383;0.7180861
138234198;41.143;-8.608212;-0.1502416;0.7180808
138234852;41.14739;-8.608653;-0.1502493;0.7181575
138235495;41.14754;-8.609353;-0.1502616;0.7181601
280197437;41.1568;-8.609246;-0.1502597;0.7183217
285910930;41.14532;-8.628234;-0.1505911;0.7181212
285910932;41.14523;-8.627922;-0.1505857;0.7181197
285939317;41.14772;-8.620051;-0.1504483;0.7181631
285939347;41.14788;-8.619653;-0.1504413;0.7181659
285944429;41.14719;-8.615245;-0.1503644;0.718154
285944799;41.14807;-8.618356;-0.1504187;0.7181693
285945202;41.14827;-8.615893;-0.1503757;0.7181728
285945203;41.14743;-8.620568;-0.1504573;0.7181581
285945657;41.15158;-8.628974;-0.150604;0.7182306
285945659;41.15148;-8.628986;-0.1506042;0.7182288
286968481;41.14825;-8.609438;-0.150263;0.7181724
286968787;41.14778;-8.608421;-0.1502453;0.7181643
286968789;41.14811;-8.609301;-0.1502606;0.71817
286969224;41.14929;-8.611199;-0.1502938;0.7181906
286969308;41.14537;-8.61459;-0.150353;0.7181221
286969310;41.14565;-8.613503;-0.150334;0.718127
286969387;41.14486;-8.613845;-0.15034;0.7181133
286969389;41.14392;-8.615019;-0.1503605;0.7180969
286969390;41.14361;-8.615189;-0.1503634;0.7180914
286969391;41.14332;-8.615434;-0.1503677;0.7180864
286969392;41.14324;-8.615486;-0.1503686;0.7180851
286969393;41.14311;-8.615649;-0.1503714;0.7180828
286969394;41.14297;-8.615945;-0.1503766;0.7180803
286969395;41.14293;-8.616122;-0.1503797;0.7180796
286969396;41.14292;-8.616286;-0.1503826;0.7180794
286969397;41.14293;-8.616579;-0.1503877;0.7180795
286969398;41.14297;-8.616913;-0.1503935;0.7180803
286969399;41.14308;-8.61717;-0.150398;0.7180822
286969400;41.14311;-8.617342;-0.150401;0.7180827
286969943;41.14092;-8.617435;-0.1504026;0.7180445
297880608;41.15104;-8.629312;-0.1506099;0.7182212
297880620;41.15203;-8.62703;-0.1505701;0.7182385
297880622;41.15183;-8.627745;-0.1505826;0.7182349
297880624;41.1515;-8.628841;-0.1506017;0.7182292
297880635;41.15581;-8.623066;-0.1505009;0.7183044
314549177;41.14484;-8.616876;-0.1503928;0.718113
314555989;41.15578;-8.630692;-0.150634;0.7183039
314555992;41.15518;-8.630291;-0.150627;0.7182934
314555995;41.15751;-8.630253;-0.1506263;0.718334
335560376;41.14882;-8.626709;-0.1505645;0.7181824
335560378;41.14963;-8.627578;-0.1505796;0.7181965
335560381;41.15111;-8.62859;-0.1505973;0.7182224
335560382;41.15125;-8.628876;-0.1506023;0.7182247
335560440;41.15015;-8.627791;-0.1505834;0.7182056
335560491;41.15457;-8.626866;-0.1505672;0.7182827
335560768;41.15559;-8.623762;-0.150513;0.7183006
335560973;41.15553;-8.624887;-0.1505327;0.7182996
335561055;41.15594;-8.620832;-0.1504619;0.7183067
335561064;41.15552;-8.619164;-0.1504328;0.7182993
335561219;41.1555;-8.62788;-0.1505849;0.718299
335561253;41.15662;-8.62875;-0.1506001;0.7183186
335561262;41.15356;-8.627596;-0.15058;0.7182652
335561263;41.15445;-8.626827;-0.1505665;0.7182807
335561787;41.1545;-8.628771;-0.1506005;0.7182815
335561905;41.15363;-8.628763;-0.1506003;0.7182662
335561906;41.15322;-8.628694;-0.1505991;0.7182592
335561971;41.15561;-8.625368;-0.1505411;0.7183009
335561972;41.15552;-8.625395;-0.1505415;0.7182993
335561973;41.15535;-8.625181;-0.1505378;0.7182963
335562040;41.1551;-8.62558;-0.1505448;0.7182921
335562042;41.15495;-8.625682;-0.1505466;0.7182894
335562043;41.15467;-8.625685;-0.1505466;0.7182844
335562045;41.15373;-8.625432;-0.1505422;0.718268
335562324;41.15934;-8.630357;-0.1506281;0.718366
335562443;41.1614;-8.633158;-0.150677;0.718402
343646798;41.15137;-8.615371;-0.1503666;0.7182269
343646801;41.14917;-8.617542;-0.1504045;0.7181886
343646802;41.14794;-8.618079;-0.1504139;0.7181671
343646840;41.15936;-8.613678;-0.150337;0.7183663
343646841;41.15917;-8.614017;-0.150343;0.718363
345295625;41.15012;-8.614793;-0.1503565;0.7182051
345296263;41.15111;-8.615221;-0.150364;0.7182223
345296684;41.14801;-8.615174;-0.1503632;0.7181683
345296686;41.14852;-8.614972;-0.1503596;0.7181771
349907649;41.16033;-8.60989;-0.1502709;0.7183833
349907698;41.15882;-8.610679;-0.1502847;0.718357
349907807;41.16454;-8.610979;-0.1502899;0.7184568
353286182;41.15594;-8.61726;-0.1503996;0.7183067
353287405;41.15876;-8.604511;-0.150177;0.7183559
427067696;41.14792;-8.627915;-0.1505855;0.7181667
427067701;41.14802;-8.627245;-0.1505738;0.7181684
427067703;41.14812;-8.627145;-0.1505721;0.7181702
427067705;41.14857;-8.6271;-0.1505713;0.718178
427067714;41.15131;-8.629073;-0.1506057;0.7182258
427067727;41.14883;-8.625498;-0.1505433;0.7181826
427067741;41.14871;-8.625995;-0.150552;0.7181804
427067742;41.14877;-8.625546;-0.1505442;0.7181815
427424103;41.14594;-8.628957;-0.1506037;0.7181321
427424105;41.14624;-8.62905;-0.1506053;0.7181373
428217482;41.15996;-8.628551;-0.1505966;0.7183768
428217533;41.15924;-8.620275;-0.1504522;0.7183642
428217535;41.15898;-8.621011;-0.150465;0.7183596
428217536;41.15886;-8.621706;-0.1504772;0.7183577
428217537;41.1589;-8.622166;-0.1504852;0.7183583
428217538;41.15899;-8.62251;-0.1504912;0.7183598
428217539;41.1591;-8.622787;-0.150496;0.7183617
428217540;41.15939;-8.623222;-0.1505036;0.7183669
445815840;41.15923;-8.623712;-0.1505122;0.718364
452518418;41.16019;-8.604445;-0.1501759;0.7183809
452682212;41.15346;-8.606766;-0.1502164;0.7182633
452682218;41.15327;-8.606329;-0.1502088;0.7182601
452682221;41.15319;-8.606236;-0.1502072;0.7182586
452682225;41.15298;-8.606138;-0.1502054;0.7182551
452682227;41.1529;-8.606132;-0.1502053;0.7182536
452682230;41.1528;-8.60615;-0.1502056;0.7182518
452682234;41.15271;-8.606184;-0.1502063;0.7182502
452682238;41.15263;-8.606242;-0.1502073;0.718249
452682240;41.15254;-8.606347;-0.1502091;0.7182473
452682249;41.15226;-8.61004;-0.1502735;0.7182425
452682253;41.154;-8.609887;-0.1502709;0.7182728
452682256;41.15418;-8.609731;-0.1502682;0.718276
452682258;41.15459;-8.609344;-0.1502614;0.7182831
452682261;41.15476;-8.609274;-0.1502602;0.718286
452682265;41.15168;-8.609661;-0.1502669;0.7182324
452682268;41.15389;-8.610044;-0.1502736;0.7182709
452682270;41.15315;-8.610026;-0.1502733;0.718258
452682274;41.15375;-8.609934;-0.1502717;0.7182684
452682277;41.15387;-8.609912;-0.1502713;0.7182706
452682282;41.15355;-8.608704;-0.1502502;0.7182649
452682285;41.1536;-8.608993;-0.1502553;0.7182658
452682286;41.15362;-8.609951;-0.150272;0.7182661
452682289;41.15362;-8.610057;-0.1502738;0.7182661
452682292;41.15364;-8.611063;-0.1502914;0.7182665
452682295;41.15351;-8.611027;-0.1502908;0.7182643
452682297;41.1535;-8.610057;-0.1502738;0.7182642
452682300;41.1535;-8.609982;-0.1502725;0.7182642
452682304;41.15433;-8.610043;-0.1502736;0.7182786
455341191;41.14911;-8.617705;-0.1504073;0.7181875
455341192;41.15578;-8.623282;-0.1505047;0.7183039
455341194;41.15661;-8.621271;-0.1504696;0.7183184
473240004;41.15873;-8.607013;-0.1502207;0.7183553
473240005;41.15924;-8.607086;-0.150222;0.7183642
473240006;41.15999;-8.607042;-0.1502212;0.7183773
473873457;41.15901;-8.609057;-0.1502564;0.7183602
473873458;41.15876;-8.609324;-0.150261;0.718356
473873459;41.15848;-8.609311;-0.1502608;0.718351
473873460;41.15809;-8.609406;-0.1502625;0.7183442
473873461;41.15789;-8.60944;-0.1502631;0.7183407
473873462;41.15775;-8.609495;-0.150264;0.7183383
473873463;41.15762;-8.609593;-0.1502658;0.7183359
473873464;41.15756;-8.609732;-0.1502682;0.718335
473873465;41.15748;-8.609967;-0.1502723;0.7183336
473874237;41.15758;-8.613656;-0.1503367;0.7183352
473874239;41.15769;-8.614063;-0.1503438;0.7183372
473874242;41.15796;-8.61408;-0.1503441;0.7183419
473877733;41.15764;-8.613982;-0.1503423;0.7183363
473877734;41.15807;-8.613791;-0.150339;0.7183439
473877735;41.15837;-8.61369;-0.1503373;0.718349
473877736;41.15875;-8.613706;-0.1503375;0.7183558
473877737;41.15896;-8.613656;-0.1503367;0.7183594
473878705;41.15816;-8.613416;-0.1503325;0.7183453
473878708;41.15849;-8.613324;-0.1503309;0.7183512
473879871;41.15865;-8.612082;-0.1503092;0.718354
473879878;41.15872;-8.612345;-0.1503138;0.7183552
473879884;41.15906;-8.613197;-0.1503287;0.7183611
473879887;41.1586;-8.613306;-0.1503305;0.718353
473880555;41.15893;-8.612823;-0.1503221;0.7183588
473882628;41.15889;-8.613226;-0.1503292;0.7183581
473882633;41.15876;-8.612845;-0.1503225;0.718356
474541483;41.16069;-8.621157;-0.1504676;0.7183896
474541486;41.16067;-8.621025;-0.1504653;0.7183892
474541500;41.16061;-8.619825;-0.1504443;0.7183881
474541501;41.1605;-8.61927;-0.1504346;0.7183863
474541502;41.16041;-8.619083;-0.1504314;0.7183847
474541503;41.16032;-8.618919;-0.1504285;0.718383
474541505;41.16019;-8.61869;-0.1504245;0.7183809
474541506;41.16013;-8.618428;-0.15042;0.7183799
474541511;41.16003;-8.618188;-0.1504157;0.7183781
474541515;41.15993;-8.61801;-0.1504126;0.7183763
474541520;41.15955;-8.617918;-0.150411;0.7183697
474541522;41.15941;-8.617806;-0.1504091;0.7183672
474541524;41.15909;-8.617279;-0.1503999;0.7183617
474543238;41.15989;-8.617139;-0.1503974;0.7183756
474544816;41.1574;-8.617462;-0.1504031;0.7183321
474544818;41.1577;-8.617078;-0.1503964;0.7183374
474544821;41.15796;-8.616943;-0.150394;0.7183419
474544824;41.15825;-8.616899;-0.1503932;0.718347
474544829;41.15852;-8.616846;-0.1503923;0.7183517
474544834;41.159;-8.617053;-0.1503959;0.71836
474546970;41.15916;-8.617103;-0.1503968;0.7183628
474546975;41.16016;-8.617135;-0.1503974;0.7183803
474676238;41.16142;-8.612998;-0.1503252;0.7184023
474676241;41.16126;-8.61307;-0.1503264;0.7183995
474676242;41.16105;-8.613114;-0.1503272;0.7183958
474676243;41.16089;-8.613119;-0.1503273;0.718393
474676244;41.16067;-8.613068;-0.1503264;0.7183892
474676245;41.16053;-8.613042;-0.1503259;0.7183867
474676246;41.16026;-8.613037;-0.1503258;0.7183821
474676247;41.1601;-8.613128;-0.1503274;0.7183793
474676248;41.15998;-8.613222;-0.1503291;0.7183772
474676249;41.15981;-8.613428;-0.1503327;0.7183741
474676250;41.1596;-8.613677;-0.150337;0.7183706
474676251;41.15936;-8.613935;-0.1503415;0.7183664
474677888;41.15919;-8.614038;-0.1503433;0.7183634
474677891;41.15907;-8.614047;-0.1503435;0.7183612
474677896;41.1589;-8.614115;-0.1503447;0.7183583
474677899;41.15845;-8.614223;-0.1503466;0.7183504
474677900;41.15825;-8.614271;-0.1503474;0.718347
474677902;41.15801;-8.614289;-0.1503477;0.7183428
474677907;41.15772;-8.614269;-0.1503474;0.7183377
474677911;41.15754;-8.614246;-0.150347;0.7183346
474677914;41.15704;-8.614094;-0.1503443;0.7183259
474677917;41.15701;-8.614035;-0.1503433;0.7183253
474677919;41.15688;-8.613737;-0.1503381;0.7183231
474677934;41.15663;-8.613067;-0.1503264;0.7183187
474681706;41.15927;-8.614395;-0.1503496;0.7183647
474681707;41.15926;-8.614634;-0.1503537;0.7183646
474681709;41.15929;-8.614795;-0.1503565;0.7183651
474681711;41.15928;-8.614869;-0.1503578;0.718365
474681715;41.15915;-8.615129;-0.1503624;0.7183626
474681718;41.15914;-8.615247;-0.1503644;0.7183625
474681720;41.15919;-8.615564;-0.15037;0.7183633
474681722;41.15924;-8.615799;-0.1503741;0.7183644
474681724;41.15939;-8.616053;-0.1503785;0.7183668
474681726;41.15985;-8.616311;-0.150383;0.718375
474681732;41.16017;-8.616307;-0.1503829;0.7183805
474681734;41.1605;-8.616185;-0.1503808;0.7183862
474681737;41.16072;-8.616029;-0.1503781;0.71839
474681738;41.16093;-8.615907;-0.1503759;0.7183938
474682647;41.16135;-8.615788;-0.1503739;0.7184011
474683172;41.16189;-8.615675;-0.1503719;0.7184105
475049092;41.15797;-8.62242;-0.1504896;0.7183422
475050295;41.15578;-8.623745;-0.1505127;0.7183039
475050297;41.15594;-8.623617;-0.1505105;0.7183066
475050300;41.15604;-8.623442;-0.1505075;0.7183083
475050301;41.15608;-8.623281;-0.1505046;0.718309
475050303;41.15609;-8.623115;-0.1505017;0.7183093
475050306;41.15603;-8.622876;-0.1504976;0.7183083
475050307;41.15595;-8.622737;-0.1504952;0.7183068
475050311;41.15582;-8.62261;-0.1504929;0.7183046
475052377;41.15544;-8.623806;-0.1505138;0.7182979
475052379;41.1551;-8.623896;-0.1505154;0.7182919
475052383;41.15499;-8.623881;-0.1505151;0.7182902
475052386;41.15279;-8.622878;-0.1504976;0.7182518
475054556;41.15554;-8.62429;-0.1505223;0.7182997
475055357;41.15554;-8.624399;-0.1505242;0.7182997
475055359;41.15587;-8.624663;-0.1505288;0.7183054
475055362;41.15604;-8.624877;-0.1505325;0.7183083
475055363;41.15622;-8.62491;-0.1505331;0.7183116
475055366;41.15656;-8.6248;-0.1505312;0.7183175
475055368;41.1566;-8.624846;-0.150532;0.7183181
475064049;41.15604;-8.621543;-0.1504743;0.7183084
475064050;41.15599;-8.621428;-0.1504723;0.7183075
475064052;41.15577;-8.621158;-0.1504676;0.7183037
475064054;41.15567;-8.621027;-0.1504653;0.718302
475066897;41.15614;-8.621403;-0.1504719;0.7183101
475073403;41.157;-8.61798;-0.1504121;0.7183251
475073406;41.15719;-8.617737;-0.1504079;0.7183285
475073423;41.15715;-8.617583;-0.1504052;0.7183277
475073428;41.15672;-8.616076;-0.1503789;0.7183203
475341668;41.1609;-8.631596;-0.1506498;0.7183933
475352084;41.15638;-8.617891;-0.1504106;0.7183144
475352085;41.15675;-8.618032;-0.150413;0.7183207
